issue-number,id,actor,event,commit_id,commit_url,created_at,total,additions,deletions
12414,1.35E+09,"{'login': 'k-w-w', 'id': 31663267, 'node_id': 'MDQ6VXNlcjMxNjYzMjY3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/31663267?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/k-w-w', 'html_url': 'https://github.com/k-w-w', 'followers_url': 'https://api.github.com/users/k-w-w/followers', 'following_url': 'https://api.github.com/users/k-w-w/following{/other_user}', 'gists_url': 'https://api.github.com/users/k-w-w/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/k-w-w/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/k-w-w/subscriptions', 'organizations_url': 'https://api.github.com/users/k-w-w/orgs', 'repos_url': 'https://api.github.com/users/k-w-w/repos', 'events_url': 'https://api.github.com/users/k-w-w/events{/privacy}', 'received_events_url': 'https://api.github.com/users/k-w-w/received_events', 'type': 'User', 'site_admin': False}",referenced,9f5bfdee715ac30618ed70edb3db3a25dbfa9409,https://api.github.com/repos/tensorflow/tensorflow/commits/9f5bfdee715ac30618ed70edb3db3a25dbfa9409,2017-11-17T21:11:04Z,8,4,4
12401,1.27E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,0120939de92fa60c01569ea3ed33f785e6026450,https://api.github.com/repos/tensorflow/tensorflow/commits/0120939de92fa60c01569ea3ed33f785e6026450,2017-09-26T14:17:44Z,7,4,3
12396,1.21E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,d001b58de9d0d99ef34637b9a9bed5763875f655,https://api.github.com/repos/tensorflow/tensorflow/commits/d001b58de9d0d99ef34637b9a9bed5763875f655,2017-08-21T20:16:26Z,48,48,0
12385,1.23E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,a7aa47fd9f23e91ab84eb0f75ff6a8d5b6b95930,https://api.github.com/repos/tensorflow/tensorflow/commits/a7aa47fd9f23e91ab84eb0f75ff6a8d5b6b95930,2017-08-31T02:56:39Z,71,71,0
12372,1.21E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,64e54423bbffa4161ba2d85dc913e1973ae52cc6,https://api.github.com/repos/tensorflow/tensorflow/commits/64e54423bbffa4161ba2d85dc913e1973ae52cc6,2017-08-21T20:16:27Z,121,108,13
12366,1.21E+09,"{'login': 'mrry', 'id': 192142, 'node_id': 'MDQ6VXNlcjE5MjE0Mg==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/192142?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mrry', 'html_url': 'https://github.com/mrry', 'followers_url': 'https://api.github.com/users/mrry/followers', 'following_url': 'https://api.github.com/users/mrry/following{/other_user}', 'gists_url': 'https://api.github.com/users/mrry/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mrry/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mrry/subscriptions', 'organizations_url': 'https://api.github.com/users/mrry/orgs', 'repos_url': 'https://api.github.com/users/mrry/repos', 'events_url': 'https://api.github.com/users/mrry/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mrry/received_events', 'type': 'User', 'site_admin': False}",referenced,c10c81943c3e829cd58ec8d5cc547ced82f850ce,https://api.github.com/repos/tensorflow/tensorflow/commits/c10c81943c3e829cd58ec8d5cc547ced82f850ce,2017-08-18T03:05:01Z,2,1,1
12265,1.21E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",closed,d3236e9e00f0c1b0537ac53d424de1625fe041cc,https://api.github.com/repos/tensorflow/tensorflow/commits/d3236e9e00f0c1b0537ac53d424de1625fe041cc,2017-08-15T21:48:04Z,410,379,31
12232,1.21E+09,"{'login': 'yifeif', 'id': 1192265, 'node_id': 'MDQ6VXNlcjExOTIyNjU=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1192265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yifeif', 'html_url': 'https://github.com/yifeif', 'followers_url': 'https://api.github.com/users/yifeif/followers', 'following_url': 'https://api.github.com/users/yifeif/following{/other_user}', 'gists_url': 'https://api.github.com/users/yifeif/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yifeif/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yifeif/subscriptions', 'organizations_url': 'https://api.github.com/users/yifeif/orgs', 'repos_url': 'https://api.github.com/users/yifeif/repos', 'events_url': 'https://api.github.com/users/yifeif/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yifeif/received_events', 'type': 'User', 'site_admin': False}",referenced,53aef8a3a5920e53f7da3ea2140374546d1bf708,https://api.github.com/repos/tensorflow/tensorflow/commits/53aef8a3a5920e53f7da3ea2140374546d1bf708,2017-08-17T16:52:19Z,34,25,9
12210,1.21E+09,"{'login': 'vrv', 'id': 463737, 'node_id': 'MDQ6VXNlcjQ2MzczNw==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/463737?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/vrv', 'html_url': 'https://github.com/vrv', 'followers_url': 'https://api.github.com/users/vrv/followers', 'following_url': 'https://api.github.com/users/vrv/following{/other_user}', 'gists_url': 'https://api.github.com/users/vrv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/vrv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/vrv/subscriptions', 'organizations_url': 'https://api.github.com/users/vrv/orgs', 'repos_url': 'https://api.github.com/users/vrv/repos', 'events_url': 'https://api.github.com/users/vrv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/vrv/received_events', 'type': 'User', 'site_admin': False}",referenced,706c32f2beb285bc7c513990ffbf151c807d9a3c,https://api.github.com/repos/tensorflow/tensorflow/commits/706c32f2beb285bc7c513990ffbf151c807d9a3c,2017-08-14T18:48:47Z,2,1,1
12210,1.21E+09,"{'login': 'andrewharp', 'id': 3376817, 'node_id': 'MDQ6VXNlcjMzNzY4MTc=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/3376817?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/andrewharp', 'html_url': 'https://github.com/andrewharp', 'followers_url': 'https://api.github.com/users/andrewharp/followers', 'following_url': 'https://api.github.com/users/andrewharp/following{/other_user}', 'gists_url': 'https://api.github.com/users/andrewharp/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/andrewharp/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/andrewharp/subscriptions', 'organizations_url': 'https://api.github.com/users/andrewharp/orgs', 'repos_url': 'https://api.github.com/users/andrewharp/repos', 'events_url': 'https://api.github.com/users/andrewharp/events{/privacy}', 'received_events_url': 'https://api.github.com/users/andrewharp/received_events', 'type': 'User', 'site_admin': False}",referenced,565a9d3509299383ef7ae6815760fc42237e4cb6,https://api.github.com/repos/tensorflow/tensorflow/commits/565a9d3509299383ef7ae6815760fc42237e4cb6,2017-08-18T00:26:21Z,2,1,1
12185,1.21E+09,"{'login': 'yifeif', 'id': 1192265, 'node_id': 'MDQ6VXNlcjExOTIyNjU=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1192265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yifeif', 'html_url': 'https://github.com/yifeif', 'followers_url': 'https://api.github.com/users/yifeif/followers', 'following_url': 'https://api.github.com/users/yifeif/following{/other_user}', 'gists_url': 'https://api.github.com/users/yifeif/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yifeif/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yifeif/subscriptions', 'organizations_url': 'https://api.github.com/users/yifeif/orgs', 'repos_url': 'https://api.github.com/users/yifeif/repos', 'events_url': 'https://api.github.com/users/yifeif/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yifeif/received_events', 'type': 'User', 'site_admin': False}",referenced,8b75375e0c256bf173442ff2bddecb572692b78e,https://api.github.com/repos/tensorflow/tensorflow/commits/8b75375e0c256bf173442ff2bddecb572692b78e,2017-08-14T17:49:19Z,2,1,1
12181,1.21E+09,"{'login': 'yifeif', 'id': 1192265, 'node_id': 'MDQ6VXNlcjExOTIyNjU=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1192265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yifeif', 'html_url': 'https://github.com/yifeif', 'followers_url': 'https://api.github.com/users/yifeif/followers', 'following_url': 'https://api.github.com/users/yifeif/following{/other_user}', 'gists_url': 'https://api.github.com/users/yifeif/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yifeif/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yifeif/subscriptions', 'organizations_url': 'https://api.github.com/users/yifeif/orgs', 'repos_url': 'https://api.github.com/users/yifeif/repos', 'events_url': 'https://api.github.com/users/yifeif/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yifeif/received_events', 'type': 'User', 'site_admin': False}",referenced,4c7978e98d36de78b59baeafd802acf0297abc9d,https://api.github.com/repos/tensorflow/tensorflow/commits/4c7978e98d36de78b59baeafd802acf0297abc9d,2017-08-17T17:11:59Z,8,7,1
12181,1.21E+09,"{'login': 'yifeif', 'id': 1192265, 'node_id': 'MDQ6VXNlcjExOTIyNjU=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1192265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yifeif', 'html_url': 'https://github.com/yifeif', 'followers_url': 'https://api.github.com/users/yifeif/followers', 'following_url': 'https://api.github.com/users/yifeif/following{/other_user}', 'gists_url': 'https://api.github.com/users/yifeif/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yifeif/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yifeif/subscriptions', 'organizations_url': 'https://api.github.com/users/yifeif/orgs', 'repos_url': 'https://api.github.com/users/yifeif/repos', 'events_url': 'https://api.github.com/users/yifeif/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yifeif/received_events', 'type': 'User', 'site_admin': False}",referenced,2133b83376a3439924a0bb9bac7b4a8b716a6fc0,https://api.github.com/repos/tensorflow/tensorflow/commits/2133b83376a3439924a0bb9bac7b4a8b716a6fc0,2017-08-17T19:51:22Z,8,7,1
12123,1.22E+09,"{'login': 'luchensk', 'id': 28526467, 'node_id': 'MDQ6VXNlcjI4NTI2NDY3', 'avatar_url': 'https://avatars1.githubusercontent.com/u/28526467?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/luchensk', 'html_url': 'https://github.com/luchensk', 'followers_url': 'https://api.github.com/users/luchensk/followers', 'following_url': 'https://api.github.com/users/luchensk/following{/other_user}', 'gists_url': 'https://api.github.com/users/luchensk/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/luchensk/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/luchensk/subscriptions', 'organizations_url': 'https://api.github.com/users/luchensk/orgs', 'repos_url': 'https://api.github.com/users/luchensk/repos', 'events_url': 'https://api.github.com/users/luchensk/events{/privacy}', 'received_events_url': 'https://api.github.com/users/luchensk/received_events', 'type': 'User', 'site_admin': False}",referenced,21faaa9172a1c308d4d03bded759c15e06515799,https://api.github.com/repos/tensorflow/tensorflow/commits/21faaa9172a1c308d4d03bded759c15e06515799,2017-08-28T08:08:42Z,120,120,0
12117,1.20E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",referenced,34ff4822c40f97cdb1b8dfc9f149c28e39fb0087,https://api.github.com/repos/tensorflow/tensorflow/commits/34ff4822c40f97cdb1b8dfc9f149c28e39fb0087,2017-08-10T15:36:18Z,2,1,1
12110,1.20E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",closed,ada51982f60746c2c2147117c5f2e0c972725143,https://api.github.com/repos/tensorflow/tensorflow/commits/ada51982f60746c2c2147117c5f2e0c972725143,2017-08-11T03:21:20Z,23,10,13
12059,1.20E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",closed,ecb544ae124ab6c62941d0b1906f3e8b1a073108,https://api.github.com/repos/tensorflow/tensorflow/commits/ecb544ae124ab6c62941d0b1906f3e8b1a073108,2017-08-07T23:55:32Z,37,34,3
12059,1.27E+09,"{'login': 'sb2nov', 'id': 1517779, 'node_id': 'MDQ6VXNlcjE1MTc3Nzk=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/1517779?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sb2nov', 'html_url': 'https://github.com/sb2nov', 'followers_url': 'https://api.github.com/users/sb2nov/followers', 'following_url': 'https://api.github.com/users/sb2nov/following{/other_user}', 'gists_url': 'https://api.github.com/users/sb2nov/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sb2nov/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sb2nov/subscriptions', 'organizations_url': 'https://api.github.com/users/sb2nov/orgs', 'repos_url': 'https://api.github.com/users/sb2nov/repos', 'events_url': 'https://api.github.com/users/sb2nov/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sb2nov/received_events', 'type': 'User', 'site_admin': False}",closed,35c44ab67d6e5d9b24f3f154c92e7aa3edfee957,https://api.github.com/repos/tensorflow/tensorflow/commits/35c44ab67d6e5d9b24f3f154c92e7aa3edfee957,2017-10-02T17:31:10Z,46,23,23
11950,1.20E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",referenced,76bd2bcc639bbe85f9121894f2639324a004cc2c,https://api.github.com/repos/tensorflow/tensorflow/commits/76bd2bcc639bbe85f9121894f2639324a004cc2c,2017-08-07T22:50:49Z,21,21,0
11841,2.72E+09,"{'login': 'tensorflow-copybara', 'id': 33434372, 'node_id': 'MDQ6VXNlcjMzNDM0Mzcy', 'avatar_url': 'https://avatars1.githubusercontent.com/u/33434372?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tensorflow-copybara', 'html_url': 'https://github.com/tensorflow-copybara', 'followers_url': 'https://api.github.com/users/tensorflow-copybara/followers', 'following_url': 'https://api.github.com/users/tensorflow-copybara/following{/other_user}', 'gists_url': 'https://api.github.com/users/tensorflow-copybara/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tensorflow-copybara/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tensorflow-copybara/subscriptions', 'organizations_url': 'https://api.github.com/users/tensorflow-copybara/orgs', 'repos_url': 'https://api.github.com/users/tensorflow-copybara/repos', 'events_url': 'https://api.github.com/users/tensorflow-copybara/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tensorflow-copybara/received_events', 'type': 'User', 'site_admin': False}",closed,9a1b56c46c01ba045e95fa8eadabb988e8a8793c,https://api.github.com/repos/tensorflow/tensorflow/commits/9a1b56c46c01ba045e95fa8eadabb988e8a8793c,2019-10-17T22:26:25Z,22,17,5
11829,1.25E+09,"{'login': 'drpngx', 'id': 20959853, 'node_id': 'MDQ6VXNlcjIwOTU5ODUz', 'avatar_url': 'https://avatars1.githubusercontent.com/u/20959853?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/drpngx', 'html_url': 'https://github.com/drpngx', 'followers_url': 'https://api.github.com/users/drpngx/followers', 'following_url': 'https://api.github.com/users/drpngx/following{/other_user}', 'gists_url': 'https://api.github.com/users/drpngx/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/drpngx/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/drpngx/subscriptions', 'organizations_url': 'https://api.github.com/users/drpngx/orgs', 'repos_url': 'https://api.github.com/users/drpngx/repos', 'events_url': 'https://api.github.com/users/drpngx/events{/privacy}', 'received_events_url': 'https://api.github.com/users/drpngx/received_events', 'type': 'User', 'site_admin': False}",closed,d42ca5a1462e75e80536aa9c46c6834bd9455f2b,https://api.github.com/repos/tensorflow/tensorflow/commits/d42ca5a1462e75e80536aa9c46c6834bd9455f2b,2017-09-17T20:38:41Z,3,2,1
11804,1.56E+09,"{'login': 'rmlarsen', 'id': 16907534, 'node_id': 'MDQ6VXNlcjE2OTA3NTM0', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16907534?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rmlarsen', 'html_url': 'https://github.com/rmlarsen', 'followers_url': 'https://api.github.com/users/rmlarsen/followers', 'following_url': 'https://api.github.com/users/rmlarsen/following{/other_user}', 'gists_url': 'https://api.github.com/users/rmlarsen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rmlarsen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rmlarsen/subscriptions', 'organizations_url': 'https://api.github.com/users/rmlarsen/orgs', 'repos_url': 'https://api.github.com/users/rmlarsen/repos', 'events_url': 'https://api.github.com/users/rmlarsen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rmlarsen/received_events', 'type': 'User', 'site_admin': False}",referenced,dfbacef32d1fdafe71caad4c99ce8c4b648e6397,https://api.github.com/repos/tensorflow/tensorflow/commits/dfbacef32d1fdafe71caad4c99ce8c4b648e6397,2018-04-09T15:46:46Z,2,0,2
11803,1.19E+09,"{'login': 'benoitsteiner', 'id': 6969686, 'node_id': 'MDQ6VXNlcjY5Njk2ODY=', 'avatar_url': 'https://avatars0.githubusercontent.com/u/6969686?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/benoitsteiner', 'html_url': 'https://github.com/benoitsteiner', 'followers_url': 'https://api.github.com/users/benoitsteiner/followers', 'following_url': 'https://api.github.com/users/benoitsteiner/following{/other_user}', 'gists_url': 'https://api.github.com/users/benoitsteiner/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/benoitsteiner/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/benoitsteiner/subscriptions', 'organizations_url': 'https://api.github.com/users/benoitsteiner/orgs', 'repos_url': 'https://api.github.com/users/benoitsteiner/repos', 'events_url': 'https://api.github.com/users/benoitsteiner/events{/privacy}', 'received_events_url': 'https://api.github.com/users/benoitsteiner/received_events', 'type': 'User', 'site_admin': False}",closed,7c2717594e1720dc616655dcafd46910bc81471a,https://api.github.com/repos/tensorflow/tensorflow/commits/7c2717594e1720dc616655dcafd46910bc81471a,2017-08-01T21:58:39Z,2,1,1
11715,1.20E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,865b92da01582081576728504bedf932b367b26c,https://api.github.com/repos/tensorflow/tensorflow/commits/865b92da01582081576728504bedf932b367b26c,2017-08-09T14:26:45Z,55,55,0
11708,1.18E+09,"{'login': 'caisq', 'id': 16824702, 'node_id': 'MDQ6VXNlcjE2ODI0NzAy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16824702?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caisq', 'html_url': 'https://github.com/caisq', 'followers_url': 'https://api.github.com/users/caisq/followers', 'following_url': 'https://api.github.com/users/caisq/following{/other_user}', 'gists_url': 'https://api.github.com/users/caisq/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caisq/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caisq/subscriptions', 'organizations_url': 'https://api.github.com/users/caisq/orgs', 'repos_url': 'https://api.github.com/users/caisq/repos', 'events_url': 'https://api.github.com/users/caisq/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caisq/received_events', 'type': 'User', 'site_admin': False}",closed,17f9320b33069ecda689bc71a917f5df5911666f,https://api.github.com/repos/tensorflow/tensorflow/commits/17f9320b33069ecda689bc71a917f5df5911666f,2017-07-25T01:22:48Z,6,3,3
